t, x, y, u, v
4347.0, 3.70491e+06,-5.32218e+06,6432.92,4471.05
4348.0, 3.71134e+06,-5.31771e+06,6427.51,4478.83
4349.0, 3.71777e+06,-5.31323e+06,6422.08,4486.6
4350.0, 3.72419e+06,-5.30874e+06,6416.65,4494.37
4351.0, 3.73061e+06,-5.30425e+06,6411.21,4502.13
4352.0, 3.73702e+06,-5.29975e+06,6405.75,4509.88
4353.0, 3.74343e+06,-5.29524e+06,6400.29,4517.62
4354.0, 3.74983e+06,-5.29072e+06,6394.82,4525.36
4355.0, 3.75622e+06,-5.2862e+06,6389.34,4533.1
4356.0, 3.76261e+06,-5.28166e+06,6383.85,4540.82
4357.0, 3.769e+06,-5.27712e+06,6378.35,4548.54
4358.0, 3.77537e+06,-5.27257e+06,6372.84,4556.26
4359.0, 3.78175e+06,-5.26802e+06,6367.32,4563.96
4360.0, 3.78811e+06,-5.26345e+06,6361.79,4571.66
4361.0, 3.79448e+06,-5.25888e+06,6356.26,4579.36
4362.0, 3.80083e+06,-5.2543e+06,6350.71,4587.04
4363.0, 3.80718e+06,-5.24971e+06,6345.16,4594.72
4364.0, 3.81353e+06,-5.24512e+06,6339.59,4602.4
4365.0, 3.81987e+06,-5.24052e+06,6334.02,4610.06
4366.0, 3.8262e+06,-5.23591e+06,6328.43,4617.72
4367.0, 3.83253e+06,-5.23129e+06,6322.84,4625.37
4368.0, 3.83885e+06,-5.22666e+06,6317.24,4633.02
4369.0, 3.84517e+06,-5.22203e+06,6311.63,4640.66
4370.0, 3.85148e+06,-5.21739e+06,6306.01,4648.29
4371.0, 3.85779e+06,-5.21274e+06,6300.38,4655.92
4372.0, 3.86409e+06,-5.20809e+06,6294.74,4663.53
4373.0, 3.87038e+06,-5.20342e+06,6289.09,4671.15
4374.0, 3.87667e+06,-5.19875e+06,6283.44,4678.75
4375.0, 3.88296e+06,-5.19407e+06,6277.77,4686.35
4376.0, 3.88923e+06,-5.18939e+06,6272.1,4693.94
4377.0, 3.89551e+06,-5.18469e+06,6266.41,4701.52
4378.0, 3.90177e+06,-5.17999e+06,6260.72,4709.1
4379.0, 3.90803e+06,-5.17528e+06,6255.02,4716.67
4380.0, 3.91429e+06,-5.17057e+06,6249.31,4724.24
4381.0, 3.92054e+06,-5.16584e+06,6243.59,4731.79
4382.0, 3.92678e+06,-5.16111e+06,6237.86,4739.34
4383.0, 3.93302e+06,-5.15637e+06,6232.12,4746.89
4384.0, 3.93925e+06,-5.15162e+06,6226.37,4754.42
4385.0, 3.94548e+06,-5.14687e+06,6220.61,4761.95
4386.0, 3.9517e+06,-5.14211e+06,6214.85,4769.47
4387.0, 3.95791e+06,-5.13734e+06,6209.07,4776.99
4388.0, 3.96412e+06,-5.13256e+06,6203.29,4784.49
4389.0, 3.97033e+06,-5.12778e+06,6197.49,4792
4390.0, 3.97652e+06,-5.12298e+06,6191.69,4799.49
4391.0, 3.98271e+06,-5.11818e+06,6185.88,4806.98
4392.0, 3.9889e+06,-5.11338e+06,6180.06,4814.46
4393.0, 3.99508e+06,-5.10856e+06,6174.23,4821.93
4394.0, 4.00125e+06,-5.10374e+06,6168.39,4829.39
4395.0, 4.00742e+06,-5.09891e+06,6162.54,4836.85
4396.0, 4.01359e+06,-5.09408e+06,6156.69,4844.3
4397.0, 4.01974e+06,-5.08923e+06,6150.82,4851.75
4398.0, 4.02589e+06,-5.08438e+06,6144.95,4859.18
4399.0, 4.03204e+06,-5.07952e+06,6139.07,4866.61
4400.0, 4.03818e+06,-5.07465e+06,6133.17,4874.04
4401.0, 4.04431e+06,-5.06978e+06,6127.27,4881.45
4402.0, 4.05044e+06,-5.0649e+06,6121.36,4888.86
4403.0, 4.05656e+06,-5.06001e+06,6115.44,4896.26
4404.0, 4.06267e+06,-5.05511e+06,6109.52,4903.66
4405.0, 4.06878e+06,-5.05021e+06,6103.58,4911.04
4406.0, 4.07489e+06,-5.0453e+06,6097.63,4918.42
4407.0, 4.08099e+06,-5.04038e+06,6091.68,4925.8
4408.0, 4.08708e+06,-5.03545e+06,6085.71,4933.16
4409.0, 4.09316e+06,-5.03052e+06,6079.74,4940.52
4410.0, 4.09924e+06,-5.02558e+06,6073.76,4947.87
4411.0, 4.10532e+06,-5.02063e+06,6067.77,4955.22
4412.0, 4.11138e+06,-5.01568e+06,6061.77,4962.55
4413.0, 4.11745e+06,-5.01071e+06,6055.76,4969.88
4414.0, 4.1235e+06,-5.00574e+06,6049.75,4977.2
4415.0, 4.12955e+06,-5.00077e+06,6043.72,4984.52
4416.0, 4.13559e+06,-4.99578e+06,6037.69,4991.83
4417.0, 4.14163e+06,-4.99079e+06,6031.65,4999.12
4418.0, 4.14766e+06,-4.98579e+06,6025.59,5006.42
4419.0, 4.15369e+06,-4.98079e+06,6019.53,5013.7
4420.0, 4.15971e+06,-4.97577e+06,6013.46,5020.98
4421.0, 4.16572e+06,-4.97075e+06,6007.38,5028.25
4422.0, 4.17173e+06,-4.96572e+06,6001.3,5035.51
4423.0, 4.17773e+06,-4.96069e+06,5995.2,5042.77
4424.0, 4.18373e+06,-4.95564e+06,5989.1,5050.02
4425.0, 4.18972e+06,-4.95059e+06,5982.98,5057.26
4426.0, 4.1957e+06,-4.94554e+06,5976.86,5064.49
4427.0, 4.20168e+06,-4.94047e+06,5970.73,5071.72
4428.0, 4.20765e+06,-4.9354e+06,5964.59,5078.94
4429.0, 4.21361e+06,-4.93032e+06,5958.44,5086.15
4430.0, 4.21957e+06,-4.92524e+06,5952.29,5093.35
4431.0, 4.22552e+06,-4.92014e+06,5946.12,5100.55
4432.0, 4.23147e+06,-4.91504e+06,5939.95,5107.74
4433.0, 4.23741e+06,-4.90993e+06,5933.77,5114.92
4434.0, 4.24334e+06,-4.90482e+06,5927.57,5122.1
4435.0, 4.24927e+06,-4.8997e+06,5921.37,5129.26
4436.0, 4.25519e+06,-4.89457e+06,5915.17,5136.42
4437.0, 4.26111e+06,-4.88943e+06,5908.95,5143.57
4438.0, 4.26701e+06,-4.88429e+06,5902.72,5150.72
4439.0, 4.27292e+06,-4.87914e+06,5896.49,5157.85
4440.0, 4.27881e+06,-4.87398e+06,5890.25,5164.98
4441.0, 4.2847e+06,-4.86881e+06,5883.99,5172.1
4442.0, 4.29059e+06,-4.86364e+06,5877.73,5179.22
4443.0, 4.29647e+06,-4.85846e+06,5871.46,5186.32
4444.0, 4.30234e+06,-4.85328e+06,5865.19,5193.42
4445.0, 4.3082e+06,-4.84808e+06,5858.9,5200.51
4446.0, 4.31406e+06,-4.84288e+06,5852.61,5207.59
4447.0, 4.31991e+06,-4.83767e+06,5846.3,5214.67
4448.0, 4.32576e+06,-4.83246e+06,5839.99,5221.74
4449.0, 4.3316e+06,-4.82724e+06,5833.67,5228.8
4450.0, 4.33743e+06,-4.82201e+06,5827.34,5235.85
4451.0, 4.34326e+06,-4.81677e+06,5821.01,5242.9
4452.0, 4.34908e+06,-4.81153e+06,5814.66,5249.93
4453.0, 4.3549e+06,-4.80628e+06,5808.31,5256.96
4454.0, 4.36071e+06,-4.80102e+06,5801.94,5263.99
4455.0, 4.36651e+06,-4.79576e+06,5795.57,5271
4456.0, 4.3723e+06,-4.79049e+06,5789.19,5278.01
4457.0, 4.37809e+06,-4.78521e+06,5782.81,5285.01
4458.0, 4.38387e+06,-4.77993e+06,5776.41,5292
4459.0, 4.38965e+06,-4.77463e+06,5770.01,5298.98
4460.0, 4.39542e+06,-4.76934e+06,5763.59,5305.95
4461.0, 4.40118e+06,-4.76403e+06,5757.17,5312.92
4462.0, 4.40694e+06,-4.75872e+06,5750.74,5319.88
4463.0, 4.41269e+06,-4.7534e+06,5744.3,5326.83
4464.0, 4.41844e+06,-4.74807e+06,5737.86,5333.78
4465.0, 4.42417e+06,-4.74274e+06,5731.4,5340.72
4466.0, 4.42991e+06,-4.73739e+06,5724.94,5347.64
4467.0, 4.43563e+06,-4.73205e+06,5718.47,5354.57
4468.0, 4.44135e+06,-4.72669e+06,5711.99,5361.48
4469.0, 4.44706e+06,-4.72133e+06,5705.5,5368.38
4470.0, 4.45277e+06,-4.71596e+06,5699,5375.28
4471.0, 4.45847e+06,-4.71059e+06,5692.5,5382.17
4472.0, 4.46416e+06,-4.70521e+06,5685.98,5389.05
4473.0, 4.46984e+06,-4.69982e+06,5679.46,5395.93
4474.0, 4.47552e+06,-4.69442e+06,5672.93,5402.79
4475.0, 4.4812e+06,-4.68902e+06,5666.39,5409.65
4476.0, 4.48686e+06,-4.68361e+06,5659.85,5416.5
4477.0, 4.49252e+06,-4.67819e+06,5653.29,5423.34
4478.0, 4.49818e+06,-4.67277e+06,5646.73,5430.18
4479.0, 4.50382e+06,-4.66734e+06,5640.16,5437
4480.0, 4.50946e+06,-4.6619e+06,5633.58,5443.82
4481.0, 4.5151e+06,-4.65646e+06,5626.99,5450.63
4482.0, 4.52072e+06,-4.65101e+06,5620.4,5457.43
4483.0, 4.52634e+06,-4.64555e+06,5613.79,5464.23
4484.0, 4.53196e+06,-4.64008e+06,5607.18,5471.01
4485.0, 4.53757e+06,-4.63461e+06,5600.56,5477.79
4486.0, 4.54317e+06,-4.62914e+06,5593.93,5484.56
4487.0, 4.54876e+06,-4.62365e+06,5587.29,5491.32
4488.0, 4.55435e+06,-4.61816e+06,5580.65,5498.08
4489.0, 4.55993e+06,-4.61266e+06,5574,5504.82
4490.0, 4.5655e+06,-4.60716e+06,5567.33,5511.56
4491.0, 4.57107e+06,-4.60165e+06,5560.67,5518.29
4492.0, 4.57663e+06,-4.59613e+06,5553.99,5525.01
4493.0, 4.58218e+06,-4.5906e+06,5547.3,5531.73
4494.0, 4.58773e+06,-4.58507e+06,5540.61,5538.43
4495.0, 4.59327e+06,-4.57953e+06,5533.91,5545.13
4496.0, 4.59881e+06,-4.57399e+06,5527.2,5551.82
4497.0, 4.60433e+06,-4.56844e+06,5520.48,5558.5
4498.0, 4.60985e+06,-4.56288e+06,5513.75,5565.18
4499.0, 4.61537e+06,-4.55731e+06,5507.02,5571.84
4500.0, 4.62087e+06,-4.55174e+06,5500.28,5578.5
4501.0, 4.62637e+06,-4.54616e+06,5493.53,5585.15
4502.0, 4.63187e+06,-4.54058e+06,5486.77,5591.79
4503.0, 4.63735e+06,-4.53498e+06,5480.01,5598.42
4504.0, 4.64283e+06,-4.52939e+06,5473.23,5605.04
4505.0, 4.64831e+06,-4.52378e+06,5466.45,5611.66
4506.0, 4.65377e+06,-4.51817e+06,5459.66,5618.27
4507.0, 4.65923e+06,-4.51255e+06,5452.86,5624.87
4508.0, 4.66469e+06,-4.50693e+06,5446.06,5631.46
4509.0, 4.67013e+06,-4.50129e+06,5439.24,5638.04
4510.0, 4.67557e+06,-4.49566e+06,5432.42,5644.62
4511.0, 4.681e+06,-4.49001e+06,5425.59,5651.18
4512.0, 4.68643e+06,-4.48436e+06,5418.76,5657.74
4513.0, 4.69185e+06,-4.4787e+06,5411.91,5664.29
4514.0, 4.69726e+06,-4.47304e+06,5405.06,5670.83
4515.0, 4.70267e+06,-4.46737e+06,5398.2,5677.37
4516.0, 4.70806e+06,-4.46169e+06,5391.33,5683.89
4517.0, 4.71346e+06,-4.45601e+06,5384.45,5690.41
4518.0, 4.71884e+06,-4.45032e+06,5377.57,5696.92
4519.0, 4.72422e+06,-4.44462e+06,5370.67,5703.42
4520.0, 4.72959e+06,-4.43892e+06,5363.77,5709.91
4521.0, 4.73495e+06,-4.43321e+06,5356.87,5716.39
4522.0, 4.74031e+06,-4.42749e+06,5349.95,5722.87
4523.0, 4.74566e+06,-4.42177e+06,5343.03,5729.34
4524.0, 4.751e+06,-4.41604e+06,5336.09,5735.79
4525.0, 4.75634e+06,-4.4103e+06,5329.16,5742.24
4526.0, 4.76167e+06,-4.40456e+06,5322.21,5748.69
4527.0, 4.76699e+06,-4.39881e+06,5315.25,5755.12
4528.0, 4.7723e+06,-4.39306e+06,5308.29,5761.54
4529.0, 4.77761e+06,-4.38729e+06,5301.32,5767.96
4530.0, 4.78291e+06,-4.38153e+06,5294.34,5774.37
4531.0, 4.78821e+06,-4.37575e+06,5287.36,5780.77
4532.0, 4.7935e+06,-4.36997e+06,5280.36,5787.16
4533.0, 4.79878e+06,-4.36418e+06,5273.36,5793.54
4534.0, 4.80405e+06,-4.35839e+06,5266.35,5799.91
4535.0, 4.80932e+06,-4.35259e+06,5259.34,5806.28
4536.0, 4.81457e+06,-4.34678e+06,5252.31,5812.64
4537.0, 4.81983e+06,-4.34097e+06,5245.28,5818.99
4538.0, 4.82507e+06,-4.33515e+06,5238.24,5825.33
4539.0, 4.83031e+06,-4.32933e+06,5231.2,5831.66
4540.0, 4.83554e+06,-4.3235e+06,5224.14,5837.98
4541.0, 4.84077e+06,-4.31766e+06,5217.08,5844.29
4542.0, 4.84598e+06,-4.31181e+06,5210.01,5850.6
4543.0, 4.85119e+06,-4.30596e+06,5202.93,5856.9
4544.0, 4.8564e+06,-4.30011e+06,5195.85,5863.19
4545.0, 4.86159e+06,-4.29424e+06,5188.75,5869.47
4546.0, 4.86678e+06,-4.28837e+06,5181.65,5875.74
4547.0, 4.87196e+06,-4.2825e+06,5174.55,5882
4548.0, 4.87714e+06,-4.27662e+06,5167.43,5888.26
4549.0, 4.8823e+06,-4.27073e+06,5160.31,5894.5
4550.0, 4.88746e+06,-4.26483e+06,5153.18,5900.74
4551.0, 4.89262e+06,-4.25893e+06,5146.04,5906.97
4552.0, 4.89776e+06,-4.25302e+06,5138.89,5913.19
4553.0, 4.9029e+06,-4.24711e+06,5131.74,5919.4
4554.0, 4.90803e+06,-4.24119e+06,5124.58,5925.6
4555.0, 4.91316e+06,-4.23527e+06,5117.41,5931.8
4556.0, 4.91828e+06,-4.22933e+06,5110.24,5937.98
4557.0, 4.92339e+06,-4.2234e+06,5103.05,5944.16
4558.0, 4.92849e+06,-4.21745e+06,5095.86,5950.32
4559.0, 4.93359e+06,-4.2115e+06,5088.67,5956.48
4560.0, 4.93867e+06,-4.20555e+06,5081.46,5962.63
4561.0, 4.94376e+06,-4.19958e+06,5074.25,5968.78
4562.0, 4.94883e+06,-4.19361e+06,5067.03,5974.91
4563.0, 4.9539e+06,-4.18764e+06,5059.8,5981.03
4564.0, 4.95896e+06,-4.18166e+06,5052.57,5987.15
4565.0, 4.96401e+06,-4.17567e+06,5045.33,5993.26
4566.0, 4.96905e+06,-4.16968e+06,5038.08,5999.35
4567.0, 4.97409e+06,-4.16368e+06,5030.82,6005.44
4568.0, 4.97912e+06,-4.15767e+06,5023.56,6011.52
4569.0, 4.98415e+06,-4.15166e+06,5016.29,6017.6
4570.0, 4.98916e+06,-4.14564e+06,5009.01,6023.66
4571.0, 4.99417e+06,-4.13962e+06,5001.72,6029.71
4572.0, 4.99917e+06,-4.13359e+06,4994.43,6035.76
4573.0, 5.00417e+06,-4.12756e+06,4987.13,6041.79
4574.0, 5.00916e+06,-4.12151e+06,4979.82,6047.82
4575.0, 5.01414e+06,-4.11547e+06,4972.5,6053.84
4576.0, 5.01911e+06,-4.10941e+06,4965.18,6059.85
4577.0, 5.02407e+06,-4.10335e+06,4957.85,6065.85
4578.0, 5.02903e+06,-4.09729e+06,4950.52,6071.84
4579.0, 5.03398e+06,-4.09121e+06,4943.17,6077.83
4580.0, 5.03892e+06,-4.08514e+06,4935.82,6083.8
4581.0, 5.04386e+06,-4.07905e+06,4928.46,6089.77
4582.0, 5.04879e+06,-4.07296e+06,4921.1,6095.72
4583.0, 5.05371e+06,-4.06687e+06,4913.73,6101.67
4584.0, 5.05862e+06,-4.06077e+06,4906.35,6107.61
4585.0, 5.06353e+06,-4.05466e+06,4898.96,6113.54
4586.0, 5.06843e+06,-4.04854e+06,4891.56,6119.46
4587.0, 5.07332e+06,-4.04242e+06,4884.16,6125.37
4588.0, 5.0782e+06,-4.0363e+06,4876.75,6131.27
4589.0, 5.08308e+06,-4.03017e+06,4869.34,6137.17
4590.0, 5.08795e+06,-4.02403e+06,4861.92,6143.05
4591.0, 5.09281e+06,-4.01789e+06,4854.49,6148.93
4592.0, 5.09767e+06,-4.01174e+06,4847.05,6154.8
4593.0, 5.10251e+06,-4.00558e+06,4839.61,6160.65
4594.0, 5.10735e+06,-3.99942e+06,4832.16,6166.5
4595.0, 5.11219e+06,-3.99326e+06,4824.7,6172.34
4596.0, 5.11701e+06,-3.98708e+06,4817.23,6178.17
4597.0, 5.12183e+06,-3.98091e+06,4809.76,6184
4598.0, 5.12664e+06,-3.97472e+06,4802.28,6189.81
4599.0, 5.13144e+06,-3.96853e+06,4794.8,6195.61
4600.0, 5.13624e+06,-3.96234e+06,4787.3,6201.41
4601.0, 5.14102e+06,-3.95614e+06,4779.8,6207.19
4602.0, 5.1458e+06,-3.94993e+06,4772.3,6212.97
4603.0, 5.15057e+06,-3.94372e+06,4764.78,6218.74
4604.0, 5.15534e+06,-3.9375e+06,4757.26,6224.5
4605.0, 5.1601e+06,-3.93127e+06,4749.73,6230.25
4606.0, 5.16485e+06,-3.92504e+06,4742.2,6235.99
4607.0, 5.16959e+06,-3.91881e+06,4734.66,6241.72
4608.0, 5.17432e+06,-3.91256e+06,4727.11,6247.44
4609.0, 5.17905e+06,-3.90632e+06,4719.56,6253.15
4610.0, 5.18377e+06,-3.90006e+06,4711.99,6258.86
4611.0, 5.18848e+06,-3.8938e+06,4704.42,6264.55
4612.0, 5.19319e+06,-3.88754e+06,4696.85,6270.24
4613.0, 5.19788e+06,-3.88127e+06,4689.27,6275.91
4614.0, 5.20257e+06,-3.87499e+06,4681.68,6281.58
4615.0, 5.20725e+06,-3.86871e+06,4674.08,6287.24
4616.0, 5.21193e+06,-3.86243e+06,4666.48,6292.89
4617.0, 5.21659e+06,-3.85613e+06,4658.87,6298.53
4618.0, 5.22125e+06,-3.84983e+06,4651.25,6304.16
4619.0, 5.2259e+06,-3.84353e+06,4643.63,6309.78
4620.0, 5.23055e+06,-3.83722e+06,4636,6315.39
4621.0, 5.23518e+06,-3.8309e+06,4628.36,6320.99
4622.0, 5.23981e+06,-3.82458e+06,4620.72,6326.59
4623.0, 5.24443e+06,-3.81826e+06,4613.06,6332.17
4624.0, 5.24905e+06,-3.81192e+06,4605.41,6337.74
4625.0, 5.25365e+06,-3.80559e+06,4597.74,6343.31
4626.0, 5.25825e+06,-3.79924e+06,4590.07,6348.87
4627.0, 5.26284e+06,-3.79289e+06,4582.4,6354.41
4628.0, 5.26742e+06,-3.78654e+06,4574.71,6359.95
4629.0, 5.272e+06,-3.78018e+06,4567.02,6365.48
4630.0, 5.27656e+06,-3.77382e+06,4559.32,6371
4631.0, 5.28112e+06,-3.76744e+06,4551.62,6376.51
4632.0, 5.28567e+06,-3.76107e+06,4543.91,6382.01
4633.0, 5.29022e+06,-3.75469e+06,4536.19,6387.5
4634.0, 5.29475e+06,-3.7483e+06,4528.47,6392.98
4635.0, 5.29928e+06,-3.74191e+06,4520.74,6398.46
4636.0, 5.3038e+06,-3.73551e+06,4513,6403.92
4637.0, 5.30832e+06,-3.7291e+06,4505.26,6409.37
4638.0, 5.31282e+06,-3.72269e+06,4497.51,6414.82
4639.0, 5.31732e+06,-3.71628e+06,4489.75,6420.25
4640.0, 5.32181e+06,-3.70986e+06,4481.99,6425.68
4641.0, 5.32629e+06,-3.70343e+06,4474.22,6431.09
4642.0, 5.33077e+06,-3.697e+06,4466.44,6436.5
4643.0, 5.33523e+06,-3.69056e+06,4458.66,6441.9
4644.0, 5.33969e+06,-3.68412e+06,4450.87,6447.29
4645.0, 5.34414e+06,-3.67768e+06,4443.07,6452.67
4646.0, 5.34858e+06,-3.67122e+06,4435.27,6458.04
4647.0, 5.35302e+06,-3.66477e+06,4427.46,6463.4
4648.0, 5.35745e+06,-3.6583e+06,4419.65,6468.75
4649.0, 5.36187e+06,-3.65183e+06,4411.82,6474.09
4650.0, 5.36628e+06,-3.64536e+06,4404,6479.42
4651.0, 5.37068e+06,-3.63888e+06,4396.16,6484.74
4652.0, 5.37508e+06,-3.63239e+06,4388.32,6490.05
4653.0, 5.37947e+06,-3.6259e+06,4380.47,6495.36
4654.0, 5.38385e+06,-3.61941e+06,4372.62,6500.65
4655.0, 5.38822e+06,-3.61291e+06,4364.76,6505.93
4656.0, 5.39259e+06,-3.6064e+06,4356.89,6511.21
4657.0, 5.39694e+06,-3.59989e+06,4349.02,6516.47
4658.0, 5.40129e+06,-3.59337e+06,4341.14,6521.73
4659.0, 5.40563e+06,-3.58685e+06,4333.26,6526.97
4660.0, 5.40997e+06,-3.58033e+06,4325.36,6532.21
4661.0, 5.41429e+06,-3.57379e+06,4317.47,6537.44
4662.0, 5.41861e+06,-3.56726e+06,4309.56,6542.66
4663.0, 5.42292e+06,-3.56071e+06,4301.65,6547.86
4664.0, 5.42722e+06,-3.55417e+06,4293.73,6553.06
4665.0, 5.43151e+06,-3.54761e+06,4285.81,6558.25
4666.0, 5.4358e+06,-3.54105e+06,4277.88,6563.43
4667.0, 5.44008e+06,-3.53449e+06,4269.95,6568.6
4668.0, 5.44435e+06,-3.52792e+06,4262,6573.76
4669.0, 5.44861e+06,-3.52135e+06,4254.06,6578.91
4670.0, 5.45286e+06,-3.51477e+06,4246.1,6584.05
4671.0, 5.45711e+06,-3.50819e+06,4238.14,6589.18
4672.0, 5.46135e+06,-3.5016e+06,4230.18,6594.3
4673.0, 5.46558e+06,-3.495e+06,4222.2,6599.41
4674.0, 5.4698e+06,-3.4884e+06,4214.22,6604.52
4675.0, 5.47401e+06,-3.4818e+06,4206.24,6609.61
4676.0, 5.47822e+06,-3.47519e+06,4198.25,6614.69
4677.0, 5.48242e+06,-3.46857e+06,4190.25,6619.76
4678.0, 5.48661e+06,-3.46195e+06,4182.25,6624.83
4679.0, 5.49079e+06,-3.45533e+06,4174.24,6629.88
4680.0, 5.49497e+06,-3.4487e+06,4166.22,6634.93
4681.0, 5.49913e+06,-3.44206e+06,4158.2,6639.96
4682.0, 5.50329e+06,-3.43542e+06,4150.17,6644.99
4683.0, 5.50744e+06,-3.42878e+06,4142.14,6650
4684.0, 5.51158e+06,-3.42213e+06,4134.1,6655.01
4685.0, 5.51572e+06,-3.41548e+06,4126.05,6660
4686.0, 5.51984e+06,-3.40882e+06,4118,6664.99
4687.0, 5.52396e+06,-3.40215e+06,4109.94,6669.96
4688.0, 5.52807e+06,-3.39548e+06,4101.88,6674.93
4689.0, 5.53217e+06,-3.38881e+06,4093.81,6679.89
4690.0, 5.53627e+06,-3.38213e+06,4085.73,6684.83
4691.0, 5.54035e+06,-3.37544e+06,4077.65,6689.77
4692.0, 5.54443e+06,-3.36875e+06,4069.57,6694.7
4693.0, 5.5485e+06,-3.36206e+06,4061.47,6699.62
4694.0, 5.55256e+06,-3.35536e+06,4053.37,6704.52
4695.0, 5.55661e+06,-3.34865e+06,4045.27,6709.42
4696.0, 5.56066e+06,-3.34194e+06,4037.16,6714.31
4697.0, 5.5647e+06,-3.33523e+06,4029.04,6719.19
4698.0, 5.56872e+06,-3.32851e+06,4020.92,6724.06
4699.0, 5.57275e+06,-3.32178e+06,4012.79,6728.91
4700.0, 5.57676e+06,-3.31506e+06,4004.65,6733.76
4701.0, 5.58076e+06,-3.30832e+06,3996.51,6738.6
4702.0, 5.58476e+06,-3.30158e+06,3988.37,6743.43
4703.0, 5.58875e+06,-3.29484e+06,3980.21,6748.25
4704.0, 5.59273e+06,-3.28809e+06,3972.06,6753.06
4705.0, 5.5967e+06,-3.28134e+06,3963.89,6757.86
4706.0, 5.60066e+06,-3.27458e+06,3955.72,6762.65
4707.0, 5.60462e+06,-3.26782e+06,3947.55,6767.43
4708.0, 5.60857e+06,-3.26105e+06,3939.37,6772.2
4709.0, 5.61251e+06,-3.25428e+06,3931.18,6776.96
4710.0, 5.61644e+06,-3.2475e+06,3922.99,6781.71
4711.0, 5.62036e+06,-3.24072e+06,3914.79,6786.45
4712.0, 5.62428e+06,-3.23393e+06,3906.58,6791.18
4713.0, 5.62818e+06,-3.22714e+06,3898.37,6795.9
4714.0, 5.63208e+06,-3.22035e+06,3890.16,6800.61
4715.0, 5.63597e+06,-3.21355e+06,3881.94,6805.31
4716.0, 5.63985e+06,-3.20674e+06,3873.71,6810
4717.0, 5.64373e+06,-3.19993e+06,3865.48,6814.68
4718.0, 5.64759e+06,-3.19312e+06,3857.24,6819.36
4719.0, 5.65145e+06,-3.1863e+06,3849,6824.02
4720.0, 5.6553e+06,-3.17947e+06,3840.75,6828.67
4721.0, 5.65914e+06,-3.17264e+06,3832.49,6833.31
4722.0, 5.66297e+06,-3.16581e+06,3824.23,6837.94
4723.0, 5.6668e+06,-3.15897e+06,3815.97,6842.56
4724.0, 5.67061e+06,-3.15213e+06,3807.7,6847.17
4725.0, 5.67442e+06,-3.14528e+06,3799.42,6851.77
4726.0, 5.67822e+06,-3.13843e+06,3791.14,6856.36
4727.0, 5.68201e+06,-3.13157e+06,3782.85,6860.94
4728.0, 5.68579e+06,-3.12471e+06,3774.56,6865.51
4729.0, 5.68957e+06,-3.11785e+06,3766.26,6870.08
4730.0, 5.69333e+06,-3.11098e+06,3757.95,6874.63
4731.0, 5.69709e+06,-3.1041e+06,3749.64,6879.17
4732.0, 5.70084e+06,-3.09722e+06,3741.33,6883.7
4733.0, 5.70458e+06,-3.09034e+06,3733.01,6888.22
4734.0, 5.70832e+06,-3.08345e+06,3724.68,6892.73
4735.0, 5.71204e+06,-3.07656e+06,3716.35,6897.23
4736.0, 5.71576e+06,-3.06966e+06,3708.01,6901.72
4737.0, 5.71946e+06,-3.06276e+06,3699.67,6906.2
4738.0, 5.72316e+06,-3.05585e+06,3691.32,6910.67
4739.0, 5.72686e+06,-3.04894e+06,3682.97,6915.13
4740.0, 5.73054e+06,-3.04203e+06,3674.61,6919.58
4741.0, 5.73421e+06,-3.03511e+06,3666.24,6924.02
4742.0, 5.73788e+06,-3.02819e+06,3657.87,6928.45
4743.0, 5.74154e+06,-3.02126e+06,3649.5,6932.87
4744.0, 5.74519e+06,-3.01432e+06,3641.12,6937.28
4745.0, 5.74883e+06,-3.00739e+06,3632.73,6941.68
4746.0, 5.75246e+06,-3.00044e+06,3624.34,6946.07
4747.0, 5.75609e+06,-2.9935e+06,3615.95,6950.45
4748.0, 5.7597e+06,-2.98655e+06,3607.55,6954.82
4749.0, 5.76331e+06,-2.97959e+06,3599.14,6959.18
4750.0, 5.76691e+06,-2.97263e+06,3590.73,6963.53
4751.0, 5.7705e+06,-2.96567e+06,3582.31,6967.86
4752.0, 5.77408e+06,-2.9587e+06,3573.89,6972.19
4753.0, 5.77765e+06,-2.95173e+06,3565.46,6976.51
4754.0, 5.78122e+06,-2.94475e+06,3557.03,6980.82
4755.0, 5.78478e+06,-2.93777e+06,3548.59,6985.12
4756.0, 5.78833e+06,-2.93079e+06,3540.15,6989.4
4757.0, 5.79187e+06,-2.9238e+06,3531.7,6993.68
4758.0, 5.7954e+06,-2.91681e+06,3523.25,6997.95
4759.0, 5.79892e+06,-2.90981e+06,3514.79,7002.21
4760.0, 5.80244e+06,-2.90281e+06,3506.33,7006.45
4761.0, 5.80594e+06,-2.8958e+06,3497.86,7010.69
4762.0, 5.80944e+06,-2.88879e+06,3489.38,7014.92
4763.0, 5.81293e+06,-2.88177e+06,3480.9,7019.13
4764.0, 5.81641e+06,-2.87475e+06,3472.42,7023.34
4765.0, 5.81988e+06,-2.86773e+06,3463.93,7027.53
4766.0, 5.82335e+06,-2.8607e+06,3455.44,7031.72
4767.0, 5.8268e+06,-2.85367e+06,3446.94,7035.89
4768.0, 5.83025e+06,-2.84664e+06,3438.43,7040.06
4769.0, 5.83369e+06,-2.8396e+06,3429.93,7044.21
4770.0, 5.83712e+06,-2.83255e+06,3421.41,7048.36
4771.0, 5.84054e+06,-2.8255e+06,3412.89,7052.49
